m6A,m1A,m5C,hm5C,I,m7G,psi
1.5302887e-05,0.00019026922,0.5034385,0.26053378,0.016822163,0.02300522,0.020117408
0.00031101378,0.0003270223,0.7357703,0.28151417,0.012259612,0.029769493,0.0116841905
2.118917e-05,0.9923127,0.00012523252,0.001825181,0.056519356,0.056566644,0.09538804
0.00011571237,0.017396143,0.003277844,0.012460017,0.7705711,0.27178937,0.003397589
0.00013984287,0.012542511,0.0018763972,0.006822766,0.003279002,0.00750533,0.3314685
3.0976992e-06,0.00010415313,0.7231117,0.24287547,0.0037602358,0.035235815,0.018331466
0.5949107,0.24988157,1.616586e-05,0.00076271134,0.01007128,0.06395366,0.011981379
0.64764833,0.28568077,9.917202e-05,0.0014091408,0.02240781,0.020022942,0.029370237
0.076309554,0.9291079,0.010299605,0.0007589224,0.051692344,0.05841439,0.033786267
1.6545446e-05,0.00015573997,0.7813874,0.23896132,0.016311588,0.028473932,0.021107612
0.0028421083,0.009266206,0.011597406,0.010197362,0.00786231,0.0106168995,0.7282668
0.00014771066,0.0005033533,0.1257827,0.48544753,0.012378904,0.012857367,0.01404024
1.8264238e-07,4.632563e-05,0.3724542,0.24344547,0.008797481,0.020034673,0.021079917
0.279559,0.2035792,0.00011294258,0.0010552654,0.01448299,0.02799502,0.014200235
0.7639211,0.2754135,2.1359652e-05,0.0018695376,0.013958657,0.04318062,0.013102379
1.3740673e-06,0.01600688,0.07831885,0.008266444,0.7288075,0.2422945,0.008631785
0.7312323,0.41390347,8.633664e-06,0.0019205825,0.022302264,0.028762791,0.030134734
4.8877868e-05,0.00022408794,0.11452697,0.28547832,0.003601455,0.010894911,0.0042810533
0.01435075,0.9000847,1.8781224e-05,0.0025773419,0.027995192,0.019500263,0.044790465
1.2364502e-06,0.0002029283,0.7559729,0.3634307,0.015301144,0.028718274,0.03619484
0.7942296,0.29450244,2.2502722e-05,0.00266794,0.03348437,0.026670517,0.0492563
0.004707854,0.9195409,0.008991354,0.00050547416,0.010251597,0.08759716,0.017761221
1.1500331e-07,7.574092e-05,0.6418321,0.22181292,0.01990601,0.044352863,0.02097637
6.334868e-08,0.00016349604,0.34445927,0.88700914,0.032167554,0.055440694,0.042241473
0.0014136363,0.024708346,0.0005335914,0.0241061,0.8033206,0.22463718,0.007095336
0.0022643243,0.9754004,2.9709809e-05,0.0014745465,0.02452278,0.047855537,0.05096047
0.544106,0.2006461,6.4630494e-06,0.0013279546,0.0070460346,0.023535153,0.010130154
1.33848525e-05,0.013035628,0.0011500431,0.015378846,0.0026999768,0.019087367,0.620266
0.62224776,0.23318006,1.808287e-05,0.0015666978,0.019710476,0.026535964,0.017128365
0.0051333294,0.014625989,0.00010954994,0.01403068,0.0012798742,0.014808812,0.40548763
0.72798526,0.2728923,0.00010276731,0.0015876603,0.031075312,0.022149852,0.025703065
0.73261535,0.23533465,2.8270772e-05,0.0011463811,0.014168222,0.04790403,0.012548182
0.006248865,0.023260439,0.00034144297,0.024242004,0.84345585,0.24042518,0.018179178
0.017444324,0.047557916,0.024148013,0.013898804,0.8599748,0.240666,0.005009486
0.0002780241,0.9851775,3.0071793e-05,0.001741486,0.07010815,0.0353957,0.09359614
2.3936884e-06,8.5947606e-05,0.60935235,0.2472287,0.005771361,0.035043556,0.011540416
0.0012244099,0.97791255,0.00015666445,0.0022111456,0.044158217,0.04321099,0.06642426
9.254698e-05,0.00012226946,0.35575178,0.34624255,0.008865822,0.009820601,0.009821815
0.00029036094,0.9744854,0.017948627,0.0004814693,0.018978033,0.13358599,0.035540383
0.4098476,0.20632418,6.519992e-05,0.0009273412,0.0079943,0.02997893,0.0111590205
0.059042145,0.021471063,0.0011633604,0.019515142,0.8104104,0.24062055,0.008475156
0.7100559,0.23077728,2.9423143e-05,0.0012532097,0.01906122,0.042145737,0.011855221
0.00618776,0.025177626,0.0013668492,0.0117929205,0.6760661,0.18752563,0.002520362
0.80933934,0.31532758,1.9770445e-05,0.0028907598,0.045260686,0.024025477,0.026301408
0.73527926,0.3272362,9.213945e-05,0.0015370323,0.029317614,0.020559048,0.022721462
6.49034e-05,0.0002869022,0.20343816,0.28619656,0.00508657,0.010939381,0.0050248224
0.7924141,0.3470587,0.00032885317,0.0016378602,0.036632344,0.031990975,0.03409814
0.75968975,0.3566956,2.440314e-05,0.002183966,0.008452846,0.033668388,0.02963041
3.323171e-06,0.017029578,0.13990879,0.013856844,0.8597095,0.27206093,0.013899875
1.6715591e-06,0.00015074023,0.50646687,0.2854751,0.0142436605,0.030662648,0.017605254
3.2336268e-06,0.015332895,0.0025687022,0.013054593,0.78339314,0.3086136,0.013345229
0.7253887,0.24661091,1.1444152e-05,0.0013801312,0.012836396,0.032582484,0.012899855
2.8221399e-05,0.00015158892,0.02485797,0.9184334,0.015278781,0.014310626,0.02936712
0.0100158015,0.028998792,9.56473e-05,0.019743301,0.8480332,0.26811182,0.00951522
0.00024150251,0.00021943389,0.020438695,0.8961987,0.025260922,0.010795581,0.027793419
0.0008746968,0.014604995,0.0011135596,0.014530335,0.0055538267,0.014351227,0.6821424
1.990932e-05,0.024315236,0.03689053,0.0059853774,0.26170555,0.26630905,0.0035634656
0.03626765,0.91574323,0.0029713872,0.0005419654,0.01651668,0.055012282,0.032931965
0.6810836,0.24308194,6.9199334e-05,0.0016013653,0.023825355,0.019618863,0.024625689
9.9744204e-05,0.00041755676,0.1345814,0.37336454,0.0072680954,0.015575792,0.009571823
0.00019731405,0.008959899,2.6017304e-05,0.03664804,0.009621531,0.0048729195,0.6506199
3.015073e-08,7.773452e-05,0.4817473,0.2298817,0.0046785106,0.038475674,0.014577754
9.517853e-09,0.00011971199,0.5613285,0.4197085,0.016611816,0.02116787,0.029222574
0.33814538,0.17385583,0.000102140286,0.00075336004,0.011753908,0.029104484,0.012321787
1.835938e-05,0.00032935548,0.45670202,0.37065822,0.029791541,0.0072255805,0.02071999
3.9277493e-06,0.013082236,3.520572e-05,0.019812746,0.0020435678,0.020638324,0.3113021
3.1606633e-05,0.00016985022,0.4749843,0.3548668,0.02284855,0.025539877,0.025884371
0.002623409,0.0056377663,2.228434e-05,0.037726827,0.006784091,0.0075439634,0.6724628
0.0001384933,0.017497871,0.00039715707,0.026671581,0.014003376,0.015462515,0.7433349
3.187426e-08,6.035876e-05,0.5869073,0.24543825,0.01269998,0.022393657,0.020156052
0.0024035722,0.010968507,0.0019368033,0.0070919218,0.0020779725,0.021722717,0.27104843
0.51979536,0.21916613,2.017049e-05,0.0012465484,0.007929703,0.02934441,0.009214598
0.0062542055,0.02178542,0.051396616,0.010484767,0.8377206,0.31638274,0.0053573116
3.273063e-05,0.0004050188,0.7178845,0.3603086,0.017252032,0.035161026,0.024535617
0.7538606,0.26221398,2.1227883e-05,0.0014646895,0.010647456,0.04592523,0.010465081
1.2803069e-05,0.00014110224,0.31361127,0.2524561,0.013704286,0.020938683,0.018238552
0.00039035428,0.025667796,8.400989e-05,0.032865644,0.004792615,0.023366582,0.77091146
0.00046963838,0.008296678,8.878521e-05,0.030822285,0.0032028854,0.015380723,0.31317973
7.030398e-06,0.00015348934,0.63819325,0.31831333,0.010924522,0.024357826,0.018661764
9.738453e-05,0.021853924,0.00043136496,0.018635409,0.7777702,0.21528873,0.011133493
0.82126176,0.34643325,0.000133942,0.0020686944,0.043061446,0.023032557,0.028872646
0.7015988,0.2610237,1.2866005e-05,0.001139769,0.0064209495,0.050215375,0.008676474
0.46607614,0.18654759,8.470209e-05,0.00093449233,0.012775019,0.029920848,0.016962452
0.0053404258,0.02076645,0.0011614437,0.02337465,0.8400806,0.22427303,0.019283269
1.3729317e-06,0.00025028051,0.011396754,0.89399344,0.040548474,0.00755575,0.035285752
0.00013061789,0.012121779,0.0002213155,0.018707402,0.008835688,0.014326158,0.6832774
0.00016974303,0.02463554,0.015649106,0.010008802,0.7817089,0.21064536,0.008077343
1.198027e-06,0.00011860518,0.003176934,0.89676297,0.009209139,0.010171228,0.028800935
0.020800237,0.9511507,0.00045397456,0.0016002716,0.10626678,0.054724414,0.06285609
9.442037e-07,0.037708,0.012553215,0.04411344,0.86878335,0.2764892,0.017293887
0.0034347645,0.019663913,0.0003302695,0.023336984,0.0120679615,0.012953684,0.78331894
0.00033350446,0.019177647,0.0005525761,0.01694442,0.83859277,0.33155572,0.023607008
0.5135611,0.23741879,4.4288583e-05,0.0011655005,0.013184396,0.049734447,0.014905586
0.000119671466,0.015878545,0.0009011071,0.05404355,0.008892675,0.016962808,0.709218
0.018980585,0.0174118,0.0011367293,0.030125292,0.7731662,0.32712582,0.0037539443
0.0018677607,0.024942951,0.0008151143,0.014459264,0.8238145,0.2477207,0.008243708
0.3271781,0.18641901,8.662743e-05,0.0008420291,0.008448763,0.03401447,0.0101780845
0.75502384,0.47261882,2.5725754e-05,0.0021185311,0.02045421,0.040631868,0.027173165
0.008326056,0.9778104,0.0005113754,0.0027350022,0.05012301,0.054397095,0.061210677
0.0001402804,0.01617119,0.00032133362,0.01875702,0.77212,0.24635041,0.009305955
1.8807696e-05,0.00032022712,0.70758,0.30657506,0.011390417,0.03506965,0.018009294
0.40963888,0.23954305,4.5662287e-05,0.0010873383,0.012155212,0.021644793,0.010098277
0.04900243,0.014550013,0.0029977832,0.025920605,0.8392628,0.23046567,0.007626806
5.1456453e-07,0.00013592858,0.54512715,0.33412486,0.0058445996,0.026103241,0.017952444
5.9006197e-06,6.553372e-05,0.75489354,0.31842455,0.013163431,0.021818489,0.026721017
0.00059084164,0.024105333,0.035512693,0.014528109,0.86358136,0.2831132,0.017837709
0.00031649214,0.00030676468,0.82965225,0.38280654,0.04749648,0.0144485375,0.023010053
0.577133,0.16493632,1.8602079e-05,0.0009361356,0.008435949,0.0467133,0.0074755447
4.624066e-08,0.00014997633,0.06665556,0.84791493,0.006136699,0.020357942,0.024033356
0.00018321244,0.00028895945,0.36579365,0.33595666,0.015707307,0.022568766,0.014460071
0.26536757,0.15140404,5.2632342e-05,0.0008316641,0.0070710466,0.023191119,0.012061982
0.0012451096,0.02510112,0.027503878,0.020618306,0.83911294,0.27703387,0.008764913
0.0019390779,0.053242084,0.06259135,0.01879346,0.8571855,0.25537962,0.005687099
0.00035077432,0.03377816,0.15904133,0.016933573,0.8754592,0.27259898,0.010032998
0.004953856,0.027488869,0.00090653164,0.013422817,0.85227925,0.2880695,0.014743797
4.9530125e-05,0.012845372,5.385386e-05,0.028160466,0.007338514,0.014300359,0.60144055
3.0333662e-05,0.010953945,2.1784104e-05,0.028796906,0.006516418,0.012605069,0.6364817
3.2579758e-06,0.00020260834,0.7373991,0.33402008,0.009059741,0.012696507,0.01828048
0.5961435,0.23245656,0.0002571724,0.0011855724,0.025644278,0.047535434,0.022199092
0.7247117,0.2665911,8.109792e-05,0.0012374169,0.017359447,0.037901416,0.019889692
0.0012115043,0.026008137,0.0007511113,0.027709754,0.85045004,0.23686746,0.0064811762
1.4933738e-05,0.00016915202,0.0014942539,0.90719736,0.016077071,0.01360227,0.051340923
0.00012549383,0.00020599365,0.14793926,0.8906671,0.020246295,0.024464378,0.040264044
2.3909506e-06,0.00016974124,0.80683213,0.28112444,0.01860201,0.015985856,0.022666758
0.75119525,0.35208482,3.890246e-05,0.0015852662,0.016367283,0.04168531,0.027983196
0.0003358939,0.027253004,0.0018607776,0.021494247,0.8299352,0.27840725,0.0064463704
6.7273104e-06,0.0001949789,0.73446405,0.32820764,0.01511891,0.022406492,0.0336629
6.547632e-05,0.000145544,0.7392691,0.23639652,0.0063617076,0.028365467,0.011970817
3.329837e-05,0.00020927403,0.022047801,0.9027202,0.02608561,0.009187828,0.027569281
0.0029428545,0.03117874,0.0038750505,0.0068376125,0.0039006022,0.007970372,0.7519144
0.7351507,0.27994856,0.00022779903,0.0012052302,0.026281945,0.039594863,0.02476901
0.00046859734,0.050965525,0.0015949567,0.03333493,0.87921596,0.24639718,0.022658605
5.000982e-05,0.028224248,0.0028723176,0.05095857,0.86351573,0.33019608,0.04017108
6.990053e-08,0.00010076818,0.6912161,0.36196524,0.0389105,0.013821632,0.031105127
0.00021695012,0.023208855,0.00013338515,0.026234323,0.009563387,0.011515312,0.78322065
2.3212169e-07,6.066881e-05,0.3891186,0.31557953,0.013615833,0.021335253,0.028012972
0.51717544,0.23450108,5.958192e-05,0.0014421921,0.012542358,0.07856338,0.022652129
5.6162175e-06,0.007980694,0.00010768678,0.025319275,0.0047296057,0.015231997,0.5232693
0.00053813413,0.029200802,0.10999752,0.0066607455,0.8633632,0.22037353,0.008036627
4.907542e-06,7.243675e-05,0.16608725,0.23966923,0.006156994,0.018798389,0.010377413
0.0051898435,0.00014831655,0.16380906,0.8720302,0.02778804,0.033683736,0.02560129
0.5412692,0.21704683,0.000108423905,0.0009833075,0.013325987,0.035218623,0.012557071
6.400737e-05,0.021885708,0.00036549402,0.020305539,0.7755334,0.19468151,0.014323176
0.00043289244,0.027850706,0.00019566742,0.042348515,0.75658816,0.16684288,0.0077424366
0.00011077626,0.02455497,0.051882163,0.013021807,0.8408939,0.18881674,0.0073477253
0.788767,0.3163068,2.0207937e-05,0.0019159046,0.01571867,0.040713504,0.015114053
0.0003010658,0.00040757586,0.8089361,0.25292632,0.0041675204,0.015920192,0.009131771
7.886097e-08,8.568296e-05,0.5254827,0.23106526,0.005567984,0.029634269,0.012486817
0.00014755229,0.016107589,8.3085244e-05,0.02395795,0.29499167,0.19488609,0.0030425785
0.0025750373,0.0134768,0.0009987559,0.023846032,0.013388994,0.011870995,0.7763232
0.0011287739,0.008935476,0.0007336693,0.022321945,0.0063607586,0.013077232,0.5844513
0.0026739163,0.020397028,0.00046389631,0.018963926,0.8203995,0.28919432,0.017417913
1.2807293e-05,0.00022510749,0.7087852,0.25866348,0.0063504684,0.02986736,0.007679653
1.0477488e-06,0.00021177265,0.66940975,0.3837574,0.030564053,0.021621114,0.030030424
0.09788606,0.023689212,0.0005881551,0.03333128,0.84223515,0.17652443,0.009022697
0.81002736,0.33951712,0.00013133552,0.0020068209,0.036904406,0.022482296,0.02853033
0.000103375016,0.016717961,0.041078024,0.009637133,0.811388,0.29238662,0.014410284
2.2405653e-05,0.00031754086,0.32346278,0.3694494,0.012987215,0.007447058,0.017758153
0.006461197,0.018298568,0.00038861827,0.01932627,0.23854916,0.2911593,0.0033860432
0.31015375,0.2236314,8.4937295e-05,0.0007692472,0.0073177535,0.02971518,0.014502434
0.0003845587,0.016481264,0.003911608,0.010775638,0.6627572,0.29182747,0.0021362181
4.4411e-06,0.000121081495,0.0585644,0.8856602,0.019291326,0.017015599,0.028317178
0.00010828412,0.00018799485,0.13636756,0.27634045,0.0059870686,0.015239309,0.008958269
8.2807475e-08,8.293121e-05,0.6103527,0.41442087,0.033626527,0.027018838,0.028669886
0.40499038,0.21959831,5.662273e-06,0.0014333827,0.0075885877,0.03181784,0.013262013
0.7466513,0.3037759,0.00019745386,0.0014415837,0.033782724,0.035268232,0.028226577
1.3999919e-05,0.024193866,0.13900597,0.02282932,0.8542176,0.27357233,0.015079454
2.6436384e-05,0.00020181478,0.7831997,0.2999938,0.02984227,0.028343208,0.023213282
0.000103968254,0.00015860793,0.15273978,0.25112244,0.0052408595,0.016385093,0.009002668
0.0007892923,0.015688054,0.00042220872,0.00924099,0.61080575,0.28380692,0.004332051
5.4523257e-09,5.5786262e-05,0.67229456,0.24793948,0.010624556,0.02419273,0.025584137
1.9554636e-06,0.0002457865,0.7929713,0.39809656,0.010598193,0.0255844,0.04184286
0.0020901284,0.010718924,0.00017498761,0.011340043,0.0031755522,0.016457329,0.26941013
0.15152837,0.033059645,0.00305046,0.02043744,0.87232256,0.19682516,0.0072611007
0.00043213478,0.008318756,0.00030149435,0.011900598,0.0029830444,0.025621474,0.34763572
8.130499e-06,0.000119467164,0.21216117,0.24405882,0.008035691,0.021438146,0.013925867
0.7409802,0.27865237,2.2104812e-05,0.0012418707,0.011706744,0.035215106,0.012488082
0.021134669,0.03315934,0.008904496,0.016088987,0.0068224426,0.019686276,0.8577471
4.190239e-06,0.013378075,0.12023868,0.013683227,0.8683241,0.24434106,0.015299038
0.74779946,0.26111135,1.6836217e-05,0.001767957,0.01212792,0.021727506,0.011404116
0.7221392,0.28839496,3.0859326e-05,0.0020073196,0.028558873,0.037738178,0.023889892
1.0967137e-06,0.000115757306,0.38990182,0.37157792,0.025121812,0.011433027,0.023603877
1.5018581e-07,0.0001550783,0.13763095,0.85342216,0.019012481,0.025085315,0.035419706
0.00069371914,0.9812476,0.0001414274,0.0015991612,0.04715451,0.050333723,0.06752595
0.00033644642,0.0003395448,0.75910336,0.29413927,0.010275191,0.029982962,0.0103264665
2.5820556e-05,0.00024200132,0.77433896,0.29877087,0.034382563,0.02450196,0.032245226
0.00044012984,0.9923698,0.00047674734,0.0012455876,0.015221265,0.056085914,0.035057887
1.5259502e-05,0.028106807,0.03699513,0.022974016,0.8381357,0.22190739,0.0099753775
0.68637955,0.29117987,4.2519183e-05,0.001467534,0.019663494,0.01704344,0.021596545
0.0022555743,0.020111501,0.004667883,0.010973014,0.009617112,0.0155212125,0.7349936
6.929148e-09,6.86547e-05,0.72506124,0.27090383,0.016069915,0.021871747,0.028893342
0.69666713,0.23098005,2.0788382e-05,0.0012214885,0.009017049,0.046474025,0.00974441
0.0014358712,0.014192239,0.00014330167,0.01644334,0.0036967534,0.011164568,0.5900996
0.6968131,0.24741484,8.8092405e-05,0.0011761184,0.016075805,0.026301676,0.018318564
2.504211e-06,0.00013929258,0.29805914,0.27258304,0.0066463775,0.02319291,0.01838637
1.3225307e-06,0.00019151236,0.5501968,0.34867063,0.014670415,0.0209935,0.021198193
0.001922407,0.015394796,0.13199101,0.005836648,0.34408823,0.30654076,0.0028927936
3.277576e-07,6.975579e-05,0.74679714,0.21711653,0.010138572,0.028111724,0.025121389
0.6805711,0.28125656,2.5435142e-05,0.0015818074,0.022235753,0.032352127,0.019226057
5.598681e-05,0.017040988,0.00087364524,0.012928387,0.6588015,0.34776732,0.012851425
0.00308271,0.022065707,0.0011837719,0.043662164,0.8592103,0.2655406,0.014645409
8.797073e-08,0.00011451537,0.6833108,0.40227067,0.029808579,0.01921564,0.035739042
6.237309e-07,9.361253e-05,0.7480765,0.3389986,0.03540114,0.025439754,0.0433342
0.0002522601,0.0094970595,0.00015700601,0.012712326,0.73895115,0.29335973,0.012756234
2.7105623e-06,0.025163999,0.00073575514,0.020809945,0.78683716,0.18732415,0.0059504625
0.26731065,0.20306432,6.7519977e-06,0.001142288,0.0066494597,0.031838868,0.012169202
4.9137805e-07,9.2216185e-05,0.33172235,0.18039507,0.0066863936,0.023453264,0.0097154295
1.6904453e-06,0.00016581222,0.7041128,0.43859255,0.040344227,0.015899243,0.035385918
4.7113755e-08,9.83356e-05,0.70264864,0.3036249,0.009597687,0.0311899,0.0358244
0.0037169328,0.04097867,7.18065e-05,0.033175487,0.73009366,0.29831532,0.011512201
0.4062793,0.1966954,6.859136e-06,0.0011942692,0.0073675616,0.022326909,0.0092820525
0.26768017,0.16202816,9.652314e-05,0.00073101104,0.00768304,0.03646446,0.008803133
3.6272657e-05,0.011728108,0.12501308,0.011357104,0.77593875,0.3380373,0.0075423927
0.4282513,0.037224337,0.0011107959,0.034904797,0.8754019,0.276018,0.009383805
0.00014227373,0.00024291003,0.638297,0.2690235,0.008250455,0.029589493,0.009543895
4.845721e-08,5.381782e-05,0.31565493,0.22940363,0.01291764,0.0152031435,0.01882042
0.79792106,0.32364535,0.00016286975,0.0014686399,0.024771895,0.03496481,0.018886698
0.80899644,0.3500786,2.84452e-05,0.0023255455,0.027449317,0.024420211,0.019125633
0.28244653,0.18362884,6.943485e-05,0.00079662027,0.0071859043,0.030305896,0.008953
1.3706168e-05,0.03452468,0.00030540046,0.027318373,0.83326864,0.28428325,0.030254623
1.1248199e-05,0.00010171612,0.37770995,0.27630857,0.013237263,0.020523129,0.014378362
0.040927064,0.94729865,9.4009265e-05,0.001911815,0.04232621,0.03231294,0.031579923
0.0016303252,0.017291512,0.0033210672,0.02515269,0.83998215,0.30328748,0.005277027
0.00011219258,0.000283288,0.23121847,0.28276297,0.004245357,0.019840086,0.0062471973
5.3026533e-06,0.00013689412,0.7895526,0.2626416,0.012340238,0.03175712,0.032198817
7.496645e-05,0.00024901234,0.20261246,0.28639826,0.005697346,0.011659987,0.005163708
0.6897286,0.1963809,1.3498426e-05,0.00083624333,0.0070322463,0.056437597,0.008651421
0.00021235619,0.024667764,0.0011311619,0.03364746,0.83062583,0.24889217,0.013521624
2.1742648e-07,9.998475e-05,0.61602134,0.41401914,0.01979836,0.058795303,0.023878867
1.0952716e-05,0.02239083,0.12390239,0.021421477,0.8516455,0.26599067,0.014878487
0.00012907997,0.00014888318,0.69329965,0.23726971,0.009558889,0.032541253,0.011011997
0.080925114,0.94865984,6.620292e-05,0.0024496021,0.048648357,0.04710898,0.0418734
3.3069504e-05,0.020973634,0.005219452,0.020348325,0.8369507,0.26030838,0.0102921035
7.5741715e-05,0.013631205,0.00013995814,0.018272094,0.0042497437,0.016277568,0.5961337
0.00028391692,0.01954993,7.86473e-05,0.023379294,0.013303142,0.0052080983,0.7105681
2.2118918e-05,0.03750314,0.085458755,0.021047866,0.8386267,0.2659736,0.010828495
0.00011362408,0.9825378,0.0032119225,0.00045794758,0.029233824,0.08185146,0.08223928
0.74362445,0.3480925,4.0471234e-05,0.0024764377,0.07445973,0.039962783,0.040482152
5.9136896e-06,0.010066871,0.046116877,0.0042299223,0.45385984,0.3355328,0.0055955313
0.00092836935,0.039370537,0.0002849743,0.060758,0.81588167,0.15877445,0.008975694
0.0029473142,0.9789642,0.0002100048,0.0009805243,0.056788333,0.045533154,0.041545082
1.0298424e-07,0.0001386077,0.5436904,0.2894272,0.007571915,0.024259167,0.011081281
0.41276583,0.18264468,7.645818e-05,0.00068872387,0.008840914,0.04412819,0.011177852
6.3472784e-05,0.013444493,0.00011368065,0.023667743,0.0052940473,0.0117220245,0.53826743
0.0036447714,0.009303475,0.0018455224,0.01332059,0.7423581,0.28681535,0.005481793
0.00013073078,0.00017777429,0.77679026,0.26088628,0.01806646,0.027709689,0.018551355
6.397674e-05,0.014553924,0.0013863543,0.018523933,0.8168834,0.2802391,0.005000768
0.00037160786,0.017775012,0.06650013,0.008428574,0.8523192,0.31004068,0.008237216
3.855205e-07,9.467174e-05,0.4079133,0.20112514,0.007620125,0.026139122,0.018540569
0.0013725491,0.020452619,0.0019202015,0.016456911,0.8749388,0.34602374,0.012494876
0.56093717,0.262733,0.00015456737,0.000916687,0.011342694,0.03080574,0.017789561
0.0018693348,0.0114199165,4.879953e-05,0.020456789,0.0051779,0.016959995,0.6168682
0.00023016917,0.015517198,0.008404636,0.01084676,0.7549695,0.27725255,0.0031507039
3.1161747e-07,3.6533023e-05,0.2989606,0.23074912,0.0056298673,0.017366694,0.012461918
0.6158222,0.28493372,3.9536622e-05,0.0013021253,0.014475416,0.04945586,0.022167502
0.0011240639,0.009616035,2.2505703e-05,0.030897107,0.004155512,0.0057957964,0.32848626
9.384142e-06,0.0002390018,0.33064795,0.3533288,0.01976286,0.017427111,0.01954316
9.152749e-06,0.00021068388,0.35958657,0.32929963,0.013589058,0.007985384,0.01280467
0.002470555,0.012389075,0.14170094,0.006074263,0.7933017,0.35671273,0.0033909287
0.19543958,0.13080025,3.2493117e-05,0.00073723006,0.006192529,0.020381093,0.009771111
0.00066652824,0.013207642,0.00070766994,0.00899895,0.6387311,0.34580928,0.005830586
8.2811726e-05,0.009182845,0.016554544,0.0040201577,0.30302048,0.2709413,0.0026707314
3.5933303e-06,0.0080702435,0.026071688,0.017033147,0.008002605,0.019752242,0.7155225
2.0659215e-07,0.014830172,0.0047441013,0.01711041,0.45289767,0.27686715,0.007835041
1.3333594e-07,0.00018619363,0.5192869,0.3019923,0.008293156,0.022863215,0.0131916385
5.844935e-05,0.011719981,0.0030037747,0.015349837,0.7496152,0.36664343,0.007942979
6.1650303e-07,0.00012570017,0.3376856,0.36903447,0.02785964,0.014849043,0.041513003
0.6330801,0.26391938,1.397864e-05,0.0013493018,0.011423626,0.029841375,0.013070059
1.4440227e-05,0.025713176,0.08193993,0.022687854,0.84404254,0.24541561,0.014654454
0.6302674,0.24726962,7.8543504e-05,0.0012574208,0.016129686,0.027166558,0.012634962
0.00057417975,0.013397386,0.000101858226,0.043833956,0.006151444,0.012525166,0.7177435
0.000847941,0.053248405,0.00028342416,0.06780827,0.76380944,0.14971091,0.0077405204
0.0002994133,0.014840904,0.0035553782,0.01311953,0.615532,0.302683,0.0029496788
7.734502e-06,0.00014960184,0.20890148,0.8924258,0.04074808,0.027595006,0.04400157
0.71216846,0.24720928,2.2072372e-05,0.0012125444,0.014942741,0.03829534,0.0139935035
0.00021062141,0.00015705946,0.78590274,0.2612337,0.02211534,0.037723936,0.018342882
0.07602544,0.8363006,2.321448e-06,0.0024922842,0.03072842,0.014106972,0.04398052
0.2742576,0.19337165,9.725537e-06,0.0012217782,0.0052686534,0.038691495,0.013196351
0.7421153,0.28446937,6.13515e-05,0.0013098108,0.017103545,0.024127262,0.013617614
0.00047416633,0.020539276,0.0015862996,0.025128875,0.85657215,0.24817356,0.0055797645
0.001915694,0.018124035,0.08770498,0.007956189,0.8265278,0.24978288,0.0048916317
0.0012780474,0.02550307,0.007370876,0.021909852,0.8482789,0.2533435,0.007155749
0.00022650712,0.00017133726,0.25714594,0.86739486,0.048483033,0.0355246,0.066962145
3.476378e-06,0.019827748,0.01784014,0.022801474,0.8719717,0.32039148,0.015728116
1.6331741e-06,0.005170634,6.991769e-05,0.013171324,0.007131004,0.015662538,0.40200055
0.00013489074,0.011809052,0.0418664,0.009133385,0.75940365,0.29784125,0.005635978
0.008116501,0.98497295,0.00046259607,0.002297197,0.029043341,0.04859736,0.054212067
0.39064023,0.202189,7.916493e-06,0.0014641462,0.008052376,0.034088414,0.013355356
0.0077317767,0.973993,7.2260864e-06,0.0018507764,0.008211064,0.10186027,0.033485983
0.009951845,0.8898835,0.0037833487,0.0010330781,0.027284415,0.08789236,0.03239602
6.944505e-07,0.00012697461,0.5644852,0.23780167,0.007850395,0.028514719,0.019068051
0.44747606,0.18346103,1.2753653e-05,0.0010988781,0.005821157,0.026911203,0.008136207
0.00021089269,0.0020093513,0.5315517,0.35326883,0.0035173278,0.05838145,0.003826348
3.4481372e-06,0.017990952,5.018338e-05,0.013305231,0.32839048,0.28890204,0.010826253
0.002469949,0.010403119,0.009204094,0.010072038,0.7903841,0.28134897,0.0050918115
0.0018609714,0.047362603,0.0789104,0.019505529,0.8720556,0.24213907,0.00948355
0.09836885,0.02525449,0.0008355917,0.027757745,0.8389691,0.2733404,0.008595029
0.00014067395,0.00019189641,0.6382142,0.3554722,0.025563454,0.009721055,0.016708221
0.082860604,0.022159545,0.007334278,0.01930933,0.8578289,0.25284165,0.008408842
0.26844522,0.16634025,8.1482176e-05,0.00067871675,0.0057934914,0.03788352,0.008389949
0.6027806,0.26159295,4.2390926e-05,0.0010999988,0.010151333,0.05590849,0.016037099
2.2252004e-06,0.020018216,0.01205127,0.018225236,0.8064348,0.28612924,0.0102099115
0.0040466418,0.027118063,0.008465312,0.008362783,0.5008332,0.23045014,0.0025974459
0.0012707502,0.02401153,0.034762677,0.0094324,0.8412814,0.28812265,0.007020367
0.00023748714,0.00034880938,0.49941406,0.37550858,0.017404549,0.023091964,0.029489428
2.808675e-07,0.020678664,0.015383236,0.02367139,0.66592765,0.32180473,0.009550261
0.00037962676,0.035964575,0.0017093673,0.029389564,0.8637412,0.22730865,0.0140861645
1.52037655e-05,0.015746294,0.0017619828,0.013280902,0.6770081,0.29277125,0.005252669
0.4977945,0.20627105,0.00013175773,0.00091323955,0.00829056,0.03205401,0.011117315
